Tut03_Part03_Hint08_TakeElevator	エレベーターに入ったらインタラクションモードを使用します。[~action(player_choice|pc_interaction_mode)]で、地上階を選択して移動しましょう。	Franku7
Tut03_Part03_Hint08_TakeElevator_Title	インタラクションモード - エレベーター	exceptur
Tut03_Part03_Hint09_UseASOP	任意の端末を使用して「保管」を選択し、チュートリアル用の宇宙船を保管し、チュートリアルを完了してください。\n完了したら、いずれのフリートマネージャーターミナルからでも所有する宇宙船にアクセスできるようになります。	mossy
Tut03_Part03_Hint10_Congratulations	Star Citizenのチュートリアルを完了し、宇宙を探索する準備が整いました。\n\n追加のガイダンスが必要な場合は、ジャーナルを確認したり、オンラインの知識ベースを参照したり、コミュニティに質問することができます。	mossy
Tut03_Part03_Journal01_TraversingtheVerse_Content	おめでとうございます！\n\nStar Citizenのチュートリアルを完了し、宇宙の探索に備えています。\n\nさあ、宇宙での生活をどうするかはあなた次第です。mobiGlasの契約マネージャーには、シンプルな配達任務から危険な犯罪の仕事まで、没頭するためのさまざまな契約があります。一生懸命働けば、異なる組織との評判を築き上げ、より報酬の高い契約にアクセスできるようになるでしょう。アウトローとしての生活を選ぶか、賞金首を追い詰めて法を執行するか、それはあなた次第です。\n\nただし、自分の道を切り開くことを望む場合は、mobiGlasのStarMapを使って、Stanton星系が提供するすべてを探索してください。microTechの雪原からOrisonの浮遊する都市まで、まだまだ学び、発見することがたくさんあります。もしもさらなる支援が必要な場合は、Roberts Space IndustriesのウェブサイトのSpectrum内のGuideシステムを利用して、経験豊富なプレイヤーからアドバイスを受けたり、オンラインの知識ベースで役立つ情報を読んだり、チャットで助けを求めたりすることができます。また、ジャーナルも貴重なリソースであり、チュートリアルでカバーされたすべてを要約し詳細に説明するエントリが含まれています。\n\nしかし、主要な都市や宇宙ステーションを越えて冒険に出る際には注意してください。これらの保護された休戦地域の外では、利益を求める中で多くの危険に遭遇するでしょう。\n\n次に向かう場所がどこであれ、安全な飛行を！\n\n継続は力なり\n船の操縦を練習したり、死亡のリスクなしで戦うことに興味がある場合は、是非Star Citizenのメインメニューからアクセスできるアーケードモード「Arena Commander」をお試しください！\n\nMOBIGLAS\nあなたのmobiGlasパーソナルコンピュータには、'Verseでの生活に不可欠なさまざまな機能やアプリが備わっています。以下は、mobiGlasの下部にあるアイコンを通じてアクセスできるすべてのアプリのリストです。\n\n_______________________________________\nmobiGlasアプリ\n\nホーム - あなたの個人的な状態に関する情報、健康状態、所持クレジットなどが表示されます。\n\nCommlink - チャットチャンネル、友達、パーティーシステムへの招待状が表示されます。ここでパーティーを作成したり、他のプレイヤーを招待したり、フレンド申請を送信したりできます。また、このアプリから近接範囲のボイスチャットを有効または無効にすることもできます。\n\n搭乗物ロードアウトマネージャー - 現在のローカル位置に保管されている所有船や車両のロードアウト（コンポーネントやペイントを含む）をカスタマイズします。使用するコンポーネントはローカルインベントリにある必要があります。\n\nNikNax - 'verse全体に保管されている資産を見つけます。資産を選択すると追加の詳細が表示されます。\n\nSkyline - 位置を選択し、「目的地に設定」ボタンを押すことで、StarMapをアクセスしQuantum Travelルートを設定できます。\n\nmo.Trader - aUECを他のプレイヤーに送信します。パーティーメンバーは選択リストのトップにピン留めされます。\n\n契約マネージャー - 契約を表示、受託、管理します。契約マネージャーは一般、個人、受託済み、履歴のタブに分かれています。\n• 一般タブにはUEEおよびローカルの法律要件を満たす認定契約が表示されます。\n• 個人タブには特にあなたのアカウントに送信された契約が表示されます。これらは通常、ローカルの法律に違反する可能性がある未知の送信元からのものです。\n• 一度オファーを受け入れると、契約は受託済みタブに移動し、契約が終了すると、成功したか否かにかかわらず、終了した契約に関する記録が履歴タブに保管されます。\n\n搭乗物メンテナンスサービス - 搭乗物の修理、補給、燃料補給を行います。\n\nジャーナル - チュートリアル情報を含む有用な情報と文書の記録です。\n\nDelphi - 個々の組織や連絡先との評判を追跡します。	mossy
Tut03_Part03_Obj01_ToBaijini	Quantum Travelで~mission(Destination|Name)に辿り着く	exceptur
Tut03_Part03_Obj01_ToBaijini_01	~mission(Destination|Name)にQuantum Travelする	exceptur
Tut03_Part03_Obj01_ToBaijini_Long	Quantum Travelを使って~mission(PlanetName)の軌道上にある~mission(Destination|Name)ステーションに向かう	exceptur
Tut03_Part03_Obj01b_ReachBaijini	~mission(Destination|Name)に辿り着く	exceptur
Tut03_Part03_Obj02_LandAtBaijini	~mission(Destination|Name)に着陸する	exceptur
Tut03_Part03_Obj02_LandAtBaijini_Long	~mission(Destination|Name)に着陸する	exceptur
Tut03_Part03_Obj02_LandAtBaijini_Marker	~mission(Destination|Name)に着陸する	exceptur
Tut03_Part03_Obj03_StoreShip	チュートリアルの船を~mission(Destination|Name)に格納する	exceptur
Tut03_Part03_Obj03_StoreShip_HUD	エレベーターを呼ぶ	mossy
Tut03_Part03_Obj03_StoreShip_Long	端末を使ってチュートリアル用の宇宙船を~mission(Destination|Name)に格納する	exceptur
Tut03_Part03_Obj4_UseASOP_HUD	チュートリアル船の格納	mossy
Tutorial01_Area18_JournalToken,P	あなたは現在、この星系の第3惑星であるArcCorpのArea 18にいます。ArcCorpのあるStanton星系は人類の起源である太陽系からは遥か遠くにあり、他の3つの惑星も含めた全ての惑星がUEE政府から惑星を購入した巨大企業によって所有されています。その4つの巨大企業とはHurston Dynamics、Crusader Industries、ArcCorp、そしてmicroTechです。\n\n~mission(Location|Name)は、エキュメノポリスであるArcCorpの地表に広がるメガシティの中でも主要な商業エリアです。ここからは、チュートリアルに従ってこの惑星上空にある軌道宇宙ステーション「~mission(Destination)」に向かい、Stanton星系をさらに探検するための足がかりにしましょう。	exceptur
Tutorial01_NewBab_JournalToken,P	あなたは現在、この星系の第4惑星であるmicroTechのNew Babbageにいます。microTechのあるStanton星系は人類の起源である太陽系からは遥か遠くにあり、他の3つの惑星も含めた全ての惑星がUEE政府から惑星を購入した巨大企業によって所有されています。その4つの巨大企業とはHurston Dynamics、Crusader Industries、ArcCorp、そしてmicroTechです。\n\n~mission(Location|Name)は最先端のドーム型都市であり、mobiGlas(モビグラス)の製造でも知られるUEE有数のコンピューター＆ソフトウェア開発企業microTech(マイクロテック)の本社になっています。ここからは、チュートリアルに従ってこの惑星上空にある軌道宇宙ステーション「~mission(Destination)」に向かい、Stanton星系をさらに探検するための足がかりにしましょう。	exceptur
Tutorial02_MissionDesc	すばらしい！\n\nチュートリアルの前半が終わったということは、基本操作や空腹・喉の渇きの管理、mobiGlasのコア機能（契約やジャーナルなど）にもある程度慣れたはずですね。\n\n次のセクションでは~mission(Location|Name)に慣れるため、~mission(Location|Name)にある武器屋、~mission(StoreName)へ向かいましょう。通貨であるUnited Earth Credits（UEC）を使えば、この店や他の店で買い物をすることができます。\n\n※Star Citizenのアルファ版の開発期間中は、aUEC（アルファ専用 United Earth Credits）と呼ばれる通貨を使用します。これは、ゲーム内の経済とバランスをテストするために特別に作られた、一時的な仮の通貨です。	exceptur
Tutorial02_MissionTitle	チュートリアル - 初めての外出	exceptur
Tutorial03_MissionDesc	チュートリアルもあと少し！あとは空へと飛び立つだけです！\n\n~mission(Location|Name)での用事を済ませたら、この街から…さらにこの惑星から、離れる時間です。~mission(TransitNameShort)のターミナルに向かいましょう。これに乗れば~mission(Location|Name)の色々な場所に行けますが、今回の目的地は宇宙港。そこに一時的に用意されたAnvil C8 Picesに乗り、早速飛び立ちましょう。\n\nこの小型偵察船は、新しい空へと羽ばたきたい新人パイロットに最適なスターター船です。	exceptur
Tutorial_Area18_Cityflight	Cityflight	mossy
Tutorial_Area18_CityflightShuttle_Lower	Cityflight シャトル	mossy
Tutorial_Area18_CityflightShuttle_Upper	Cityflight シャトル	mossy
Tutorial_Water_Lower	水	mossy
Tutorial_Water_Upper	水	mossy
WSTR_Pyro2_Racetrack_FoolsRun_detail	Weave through the tight turns and narrow pipework of Checkmate Station’s refinery, on a daring race past floating debris and derelict sections of the former Pyrotechnic Amalgamated facility, now home to the dangerous Rough & Ready gang.\n\nRACE DETAILS\n* LOCATION: Checkmate Station, P2L4 Lagrange, Pyro System\n* LENGTH: 22 km\n* FEATURES: Zero-G Flying, Heavy Debris, Narrow Corridors	
XenoThreat_claimsweep_desc_easy	Our resistance movement is growing by the day, but that comes with some unwanted attention.  Recent scans discovered orbital sentries at ~mission(location|address) and a ship running a patrol pattern. We believe this is part of an espionage campaign targeting XenoThreat, most likely funded by the UEE. \n\nWe’re looking for an experienced merc willing to destroy the sentries ASAP.  Since they already have eyes and ears on us, sending in someone from outside the org would draw less attention. If you take the gig, you’ll be paid promptly once the sentries are destroyed.\n \nNow, while the patrol ship isn’t the main target, we suspect that if it escapes it might have reinforcements in reserve. Might be smart to deal with it promptly. \n\nIf you decide to help us, XenoThreat will remember you’re someone willing to fight for what’s right.\n\nComm. Spec. Engler	
XenoThreat_claimsweep_desc_hard	Recent scans discovered several orbital sentries and ships at ~mission(location|address). We believe they’re part of an espionage campaign targeting XenoThreat, in response to our recent actions in the Stanton system. Seems XenoThreat must be doing something right, if they’re out here spying like this.\n\nWe’re looking for an experienced and highly-skilled merc willing to eliminate this operation. If you don’t want Pyro to become a surveillance system, then this is your chance to stop it. The sentries probably won’t be too big of an issue, but pay mind to the patrol ships. If they manage to break away, you’ll have a whole lot more trouble breathing down your neck. \n\nYou’ll have our gratitude and a sizable payment once the job is done. \n\nComm. Spec. Engler	
XenoThreat_claimsweep_desc_intro	It seems our struggle to free Humanity has got the government lapdogs back on Earth feeling nervous. Recent scans discovered an orbital sentry at ~mission(location|address) that we believe is part of an UEE espionage campaign. Good credits says they’re handing the data direct to the slinks themselves. \n\nOnly one sentry has been detected so far, but who knows how big the operation will grow if it’s not taken off-line. Shouldn’t be too much trouble for a skilled merc. If that sounds like you, payment will be sent promptly once the sentry is destroyed. Plus, XenoThreat will remember that you’re someone willing to fight for what’s right.\n\nComm. Spec. Engler	
XenoThreat_claimsweep_desc_medium	Do you value Humanity’s freedom? If so, I’m offering you a chance to prove it. Recent scans discovered orbital sentries and patrolling ships at ~mission(location|address). We believe they’re part of a UEE espionage campaign targeting XenoThreat. It’s important that we stop their intelligence gathering before we launch our next mission.\n\nWe’re looking for an experienced merc willing to eliminate these forces immediately. The sentries are the priority, but the ships might prove a bigger issue if they’re allowed to escape. You’ll have to evaluate the situation more closely once you’re on site. \n\nWe could take care of it ourselves, but want to send in a contractor so the scum behind it don’t know who hit them. Payment will be sent promptly upon completion. Plus, the satisfaction of knowing you’re helping a good cause.\n\nComm. Spec. Engler	
XenoThreat_claimsweep_desc_rand	It appears the UEE are stepping up their efforts to stop our movement. One of our pilots discovered a few orbital sentries and ships at ~mission(location|address). We believe they’re part of a UEE espionage campaign targeting XenoThreat and it's vital that it be stopped before they gather anything that could harm our ongoing efforts.\n\nWe’re looking for a skilled merc willing to eliminate this threat and stop this invasion of privacy before it spreads even further. Who knows how much bigger this operation will get if it’s not taken off-line immediately? Payment will make it worth your while and be sent promptly once everything is blown to bits. \n\nSee it done, and help be a part of the right side of history.\n\nComm. Spec. Engler	
XenoThreat_claimsweep_title_easy	Silence Sentries	
XenoThreat_claimsweep_title_hard	Annihilate Sentries	
XenoThreat_claimsweep_title_intro	Surveillance Termination	
XenoThreat_claimsweep_title_medium	Eradicate Sentries	
XenoThreat_claimsweep_title_rand	Eliminate Sentries	
Xenothreat_bounty_headhunter_desc_001	XenoThreat has placed a kill order on ~mission(TargetName). As a Clips level member of the Headhunters gang, ~mission(TargetName|Last) has led operations that have targeted XenoThreat operatives, missions, and infrastructure. For these transgressions, XenoThreat will pay anyone who successfully tracks down and assassinates ~mission(TargetName|Last).  \n\nLOCATION UPDATE: ~mission(TargetName|Last) was seen near ~mission(Location|Address) not too long ago.  If you decide to accept this contract, you should head to the coordinates immediately. ~mission(TargetName|Last) knows we’re looking for ‘em and has been traveling with an escort recently. Don’t be surprised if they’re not alone.\n\nComm. Spec. Engler	
Xenothreat_bounty_headhunter_desc_002	XenoThreat has placed a kill order on ~mission(TargetName). A known member of the Headhunters gang, ~mission(TargetName|Last) has betrayed Humankind by being a known alien ally who associates with them in both a personal and business capacity. XenoThreat wants these traitorous associations stopped immediately before they bring more alien influence to Pyro. We’ll pay anyone who successfully tracks down and assassinates ~mission(TargetName|Last) for these crimes against Humanity.  \n\nLOCATION UPDATE: ~mission(TargetName|Last) was recently spotted with an escort at ~mission(Location|Address). \n\nComm. Spec. Engler	
Xenothreat_bounty_headhunter_desc_003	XenoThreat has placed a kill order on the head of ~mission(TargetName). As a member of the Headhunters gang, ~mission(TargetName|Last) hacked into XenoThreat systems to steal information on our operations and personnel. The harm done can only be rectified by ensuring ~mission(TargetName|Last) can never do something like this again. That’s why XenoThreat will pay anyone who can track down and assassinate ~mission(TargetName|Last).     \n\nLOCATION UPDATE: Recent scans identified ~mission(TargetName|Last) traveling with other ships near ~mission(Location|Address). \n\nComm. Spec. Engler	
Xenothreat_bounty_headhunter_title_001	Track Down Gang Member	
Xenothreat_bounty_headhunter_title_002	Track Down Traitor	
Xenothreat_bounty_headhunter_title_003	Track Down Spy	
Xenothreat_destroyitems_CFP_vehicle_desc_01	The armchair “activists” of Citizens for Pyro continue to try to spread their influence throughout the system. With your assistance, there is an opportunity to sever their operations at the roots.\n\nThe group is using ~mission(location|address) to distribute supplies to independents scattered around the planet. If we destroy the ~mission(ship) located there, their network will fall.\n\nBombardment would send a clear message, but I’ll leave it to you to decide the means of destruction.\n\nComm. Spec. Engler	
Xenothreat_destroyitems_CFP_vehicle_title_01	Supply Line Sabotage	
Xenothreat_destroyitems_Hh_vehicle_desc_01	We received word that the Headhunters are planning an operation that, if successful, would severely impact our long-term goals. However, if we strike fast, there’s a chance we can hamstring them before they even have a chance to begin. \n\nAs such, you are charged with destroying the ~mission(ship) located at ~mission(location|address). A precision bomb strike would be the most efficient, but lay waste to it as you please.\n\nComm. Spec. Engler	
Xenothreat_destroyitems_Hh_vehicle_title_01	Preemptive Strike	
Xenothreat_theft_outpost_cfp_desc_001	Leave it to the lying UEE to say they’re not involved with the operations of Citizens for Pyro simply because they “donate” supplies to a tertiary aid organization who then immediately delivers it right to them. \n\nWe just got word that one of these government aid shipments was dropped off at a Citizens for Pyro aligned outpost. That’s why we’ll pay you to raid ~mission(Pickup1|Address) and claim the ~mission(item) for the cause. Once you deliver everything to ~mission(Dropoff1|Address) we can redistribute the shipment to help in our fight. Nothing better than using the enemies resources against them. \n\nBut don’t think they’ll just hand the stuff over to you. Even though Citizens for Pyro are supposedly here to bring peace, you best be prepared to go toe to toe with ‘em. \n\nComm. Spec. Engler	
Xenothreat_theft_outpost_cfp_title_001	Steal Subsidies	
Xenothreat_theft_outpost_headhunters_desc_001	As much as XenoThreat has strived to make Pyro a pure haven for Humans, not everyone is aligned with our goals. Chief among them is the Headhunters, who have debased themselves by hiring an alien hauler to deliver supplies to them. We missed the chance to hit that shipment, but still want to send the message that working with aliens in any capacity will not be tolerated in this system. \n\nThat shipment was delivered to ~mission(Pickup1|Address). We want someone to hit the outpost, claim the ~mission(item), and take it to ~mission(Dropoff1|Address) so we can properly dispose of it. \n\nYou up for keeping Pyro free from alien influence?\n\nComm. Spec. Engler	
Xenothreat_theft_outpost_headhunters_title_001	Repossess Supplies	
Xenothreat_theft_station_cfp_desc_001	Citizens for Pyro have entrenched themselves at ~mission(Pickup1|Address). To keep them from getting too comfy at that station, we want to show them what life is really like in our system. We’ll pay you to hit the station, grab the ~mission(item), and kill anyone that gets in your way. \n\nPayment hinges on you delivering those supplies to ~mission(Dropoff1|Address). Anyone you kill will just be a perk.     \n\nComm. Spec. Engler	
Xenothreat_theft_station_cfp_title_001	Agent of Chaos	
Xenothreat_theft_station_roughready_desc_001	Not sure if you’d had the pleasure of dealing with the Rough & Ready, but the gang is laser focused on cornering the fuel market in Pyro. Smart play, but one we can’t let happen without them providing us some concessions. Since they’re currently not interested in negotiating, we’re forced to show them what happens to those who oppose us.\n\nWe’ve identified ~mission(Pickup1|Address) as a prime target for such an attack. We also know they recently received some supplies that should be a fitting price for their obstinance. Once inside the station, do whatever you need to do to confiscate the ~mission(item). We’ll send payment once you’ve delivered them to ~mission(Dropoff1|Address).      \n\nComm. Spec. Engler	
Xenothreat_theft_station_roughready_title_001	Price of Business	
basesweep_obj_long_01	Clear ~mission(Location|Address) of all hostiles.	
basesweep_obj_short_01	Clear ~mission(Location) of All Hostiles	
bitzeros_dataheist_desc_01	~mission(location|address)への攻撃に助けがいる. 20分もかからない簡単な仕事になるはずだ.\n\nアンタがやることはシンプル. 物理的に施設のメインフレームに侵入し, オレをシステムに繋いで, オレが3台のサーバからデータを頂く間 邪魔が入んないようにしてくれ。\n\n現地には警備員がいるだろうがさっさと動けば増員の到着前に終わるハズだ. それと今回の仕事ではオレがサイバーセキュリティーチームを遠隔で相手してやる. 妨害されたサーバにフラグを立てておいてやるから, 物理的な作業はアンタに任せる. あんまり余裕はないんでね.\n\nメインフレームへのアクセスは現地で可能なハズだし, 最悪の事態…ま, 自分でクラックする場合に備えて自前のクリプトキーを持っていくのも悪い判断じゃない. 大抵, こーゆー仕事はグループでやるモンだが別に今回はソロでもいい. オレが気にすんのは仕事が終わるかどうかだ. \n\n57 65 65 76 69 6c	exceptur
bitzeros_dataheist_desc_02	~mission(location|address)に解放すべきデータがあるとの情報を得たから, 少し手を貸してくれないか?\n\nいつも通りオレが奴らのネットに侵入できるよう, メインフレームにアクセスする方法を見つけるか, クリプトキーを持ってきてくれ. コッチと通信が確立でき次第, 4台のサーバからオレがデータを取り出し終わるまで現場の保全を頼むぜ.\n\nそれと警備兵に関しては, コッチができることは皆無と言っていい. サーバの物理的監視はアンタとアンタのツレにかかってる. 2~3台ぐらいなら失ってもいいが, それ以上失ったらこの仕事は切り上げだ. \n\n報酬はアンタとアンタが説得して同行させるもう一人のツレを賄うのに十分なハズだ.\n\nやってやろうぜ.\n57 65 65 76 69 6c	exceptur
bitzeros_dataheist_desc_03	いつもよりちょっと大変かもしれないが, 仕事の下準備ができたとこだ。~mission(location|address)からサーバ5台分のデータを抜き取る.\n\n流れはいつもと同じだ. 現地のメインフレームに入る方法を見つけるかクリプトキーでハックして, オレがデータを奪取する間セキュリティ連中がサーバに干渉できないようにする. ただ残念なことに最近のヤツらは中々殺気立っててな, スグに駆けつけてくるだろう. 不正操作が確認されたら自分たちのサーバを遠隔でダウンさせて, オレたちの邪魔をしてくるかもしれない.\n\nそれと, 信頼できるツレを2~3人連れてきてくれよ. ソロで捌ける仕事量じゃないし, アンタがいかに生意気かってのも黙っといてやるから.\n\n57 65 65 76 69 6c	exceptur
bitzeros_dataheist_desc_04	かなりの大仕事がある. アンタのスキルは適正評価してるつもりなんだが, この仕事はそう簡単なモンじゃない. ~mission(location|address)を襲撃して, オレがデータを落としてる間 援護してくれ.\n\nメインフレームにアクセスできたら, オレが6台のサーバーからデータを取り出す. アンタはその間, 現場の警備兵と遠隔のセキュリティーに対処しつつサーバを防衛を頼むぞ. 転送には40分程かかる見込みだから, 長居の準備をしといてくれよ. \n\nそうそう, アンタのツレも何人か連れてきた方がいい. サーバの防衛には最低3人ぐらいは必要だと思うし, 6つのサーバー全部からデータを取らない限りオレらの利益には繋がらないんだからな.\n\n57 65 65 76 69 6c	exceptur
bitzeros_dataheist_desc_05	大口案件に参加する準備はいいか? ~mission(location|address)にかなり貴重なデータが保管されてるって話だから, それをオレらでいただくんだ. \n\n大体4人ぐらいでチームを組んでメインフレームに侵入, 7台のサーバからデータを取り出すオレの手助けをしてくれ. この量のリッピングには最低でも45分は掛かるから長時間の拘束は覚悟しておいてくれよ. ヤツらのセキュリティーが全力でオレたちを止めに来るのは確実だし, コッチは2つ以上のサーバを失えばアウトだから, かなり向こうが有利な状況だ.\n\nま, いつもの如くこれもオール・オア・ナッシングってワケだ. もしオレがサーバ7台分の情報を手に入れられなけりゃアンタらに支払われるクレジットはゼロ, でもオレが必要なモノを手に入れれば, みんなでリッチになれる.\n\n57 65 65 76 69 6c	exceptur
bitzeros_dataheist_title_01	~mission(location)での簡単なデータ奪取 / Easy Data Grab at ~mission(location)	exceptur
bitzeros_dataheist_title_02	~mission(location)での迅速なデータ奪取 / Quick Data Grab at ~mission(Location)	exceptur
bitzeros_dataheist_title_03	~mission(location)でのデータ奪取 / Data Grab at ~mission(Location)	exceptur
bitzeros_dataheist_title_04	~mission(location)での多量のデータ奪取 / Heavy Data Grab at ~mission(Location)	exceptur
bitzeros_dataheist_title_05	~mission(location)での膨大なデータ奪取 / Massive Data Grab at ~mission(Location) 	exceptur
bitzeros_dataheist_tutorial_desc_01	~mission(location|address)への攻撃に助けがいる. 20分もかからない簡単な仕事になるはずだ.\n\nアンタがやることはシンプル. 物理的に施設のメインフレームに侵入し, オレをシステムに繋いで, オレが3台のサーバからデータを頂く間 邪魔が入んないようにしてくれ。\n\n現地には警備員がいるだろうがさっさと動けば増員の到着前に終わるハズだ. それと今回の仕事ではオレがサイバーセキュリティーチームを遠隔で相手してやる. 妨害されたサーバにフラグを立てておいてやるから, 物理的な作業はアンタに任せる. あんまり余裕はないんでね.\n\nメインフレームへのアクセスは現地で可能なハズだし, 最悪の事態…ま, 自分でクラックする場合に備えて自前のCryptkeyを持っていくのも悪い判断じゃない. 大抵, こーゆー仕事はグループでやるモンだが別に今回はソロでもいい. オレが気にすんのは仕事が終わるかどうかだ. \n\n57 65 65 76 69 6c	exceptur
bitzeros_dataheist_tutorial_title_01	~mission(location)での簡単なデータ奪取 / Easy Data Grab at ~mission(location)	exceptur
cfp_RetrieveConsignment_desc_001	You available for a job? One of our secure locations got hit by outlaws and some highly confidential material was stolen. As you can imagine, Citizens for Pyro is eager to recover them as soon as possible.\n\nThanks to a local contact, we were able to trace the outlaws back to ~mission(Location|address) where they're storing the confidential materials inside a secure automated vault. To access it, you’ll need to first find the relevant retrieval code and enter it at the vault’s package conveyor. Our best guess is that one of outlaw leaders will be carrying the code on their person so there is a very strong chance you’ll have to engage with them directly to get it.\n  \nOnce you’ve gotten possession of the confidential material, we want you to deliver it to ~mission(dropoff1|address).\n\nYou’ll be making a big difference to a lot of people if you manage to pull this off.\n\nThanks in advance,\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro\n	
cfp_RetrieveConsignment_title_001	Confidential Material Stolen	
cfp_delivery_desc_001	Hi, \n\nGot word folks are waiting for an important supply shipment that’s not arrived. Turns out it accidently got taken to the wrong place. While we look into how the mistake happened, we need someone to head over to ~mission(Pickup1|Address) to pick up package #~mission(item1|serialnumber) and deliver it to the correct location at ~mission(Dropoff1|Address). \n\nYou available for the run?\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro	
cfp_delivery_desc_002	Hey, \n\nNeed two packages delivered. Package #~mission(item1|serialnumber) needs to be grabbed from ~mission(Pickup1|Address) and taken to ~mission(Dropoff1|Address), and package #~mission(item2|serialnumber) is going from ~mission(Pickup2|Address) to ~mission(Dropoff2|Address). Should be an easy way to make a few creds. \n\nFly safe, \n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro	
cfp_delivery_desc_003	Hey, \n\nEvery once and awhile, Citizens for Pyro likes to surprise members stationed at our outposts with a little gift to keep morale high. We’ve got the next batch ready to go, but need someone to make the deliveries for us. Any interest in spreading some good cheer?\n\nHere’s the delivery list. Feel free to knock them out in any order. \n\n- Package #~mission(item1|serialnumber) goes from ~mission(Pickup1|Address) to ~mission(Dropoff1|Address).\n- Package #~mission(item2|serialnumber) goes from ~mission(Pickup2|Address) to ~mission(Dropoff2|Address).\n- Package #~mission(item3|serialnumber) goes from ~mission(Pickup3|Address) to ~mission(Dropoff3|Address).  \n\nThanks,\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro	
cfp_delivery_desc_004	Hi,\n\nIf we want regular people to move to Pyro, we need to show them that basic services are reliable. Making things like delivery runs dependable so people don’t think twice about them is exactly what the Citizens of Pyro are here to do. Care to help us with this? \n\nWe’ve got several deliveries ready to go. Do them in whatever order you want. All that matters is that they get there. \n\n- Package #~mission(item1|serialnumber) goes from ~mission(Pickup1|Address) to ~mission(Dropoff1|Address).\n- Package #~mission(item2|serialnumber) goes from ~mission(Pickup2|Address) to ~mission(Dropoff2|Address).\n- Package #~mission(item3|serialnumber) goes from ~mission(Pickup3|Address) to ~mission(Dropoff3|Address).\n- Package #~mission(item4|serialnumber) goes from ~mission(Pickup4|Address) to ~mission(Dropoff4|Address).\n\n\nFly Safe,\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro	
cfp_delivery_desc_005	Hey,\n\nGuess there was a technical glitch with our system that marked certain packages as delivered when they never were. Still untangling the mess, but have a few sorted out and good to go. \n\n- Package #~mission(item1|serialnumber) goes from ~mission(Pickup1|Address) to ~mission(Dropoff1|Address).\n- Package #~mission(item2|serialnumber) goes from ~mission(Pickup2|Address) to ~mission(Dropoff2|Address).\n- Package #~mission(item3|serialnumber) goes from ~mission(Pickup3|Address) to ~mission(Dropoff3|Address).\n- Package #~mission(item4|serialnumber) goes from ~mission(Pickup4|Address) to ~mission(Dropoff4|Address).\n- Package #~mission(item5|serialnumber) goes from ~mission(Pickup5|Address) to ~mission(Dropoff5|Address).\n \nWould be good to get these rectified immediately if you’re available. \n\nBest,\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro	
cfp_delivery_title_001	Delivery for ~mission(Destination) Ready	
cfp_delivery_title_002	Multiple Deliveries Ready	
cfp_destroy_hammerhead_desc_001	This one’s urgent. We’ve just received word that XenoThreat are escalating their hostilities towards Citizens for Pyro and have deployed a Hammerhead with a squadron of fighters. They’re poised to attack our operations at ~mission(location|address) and to make things worse, it seems one of their most feared officers, ~mission(TargetName), is in charge of the attack. We can’t organize our own forces fast enough to fight them, and are in desperate need of help. \n\nNot sure if you’ve faced down a squadron of this size before let alone a Hammerhead, but it’s a tall task for someone to take on alone. I’d highly recommend recruiting others to the cause. \n\nIt’s not enough to scare the squadron away, we need to guarantee that it can’t come after us again. \n\nBest of luck and godspeed,\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro\n	
cfp_destroy_hammerhead_marker_001	XenoThreat Hammerhead	-
cfp_destroy_hammerhead_target_001	Capt. Ajayi	
cfp_destroy_hammerhead_title_001	Stop Major XenoThreat Attack	
cfp_destroy_idris_desc_001	Hey, \n\nThe rumors are true. XenoThreat has deployed an Idris to stalk and attack Citizens for Pyro operations in a dramatic escalation of their hostility towards us. We just received word the ship, under the command of ~mission(TargetName), is advancing toward ~mission(location|address). We can’t get our own forces there fast enough to fight them, and are in desperate need of help. \n\nWe’re looking to hire someone brave enough to take it to these bastards. It’s not enough to scare them away, we need to guarantee that it can’t come after us again. \n\nNot sure if you’ve faced down an Idris before, but it’s a tall task for someone to take on alone. I’d highly recommend recruiting others to the cause.   \n\nBest,\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro\n	
cfp_destroy_idris_marker_001	XenoThreat Idris	-
cfp_destroy_idris_title_001	Eliminate XenoThreat Idris	
cfp_from	Citizens for Pyro	-
cfp_recovery_desc_001	Hey,\n\nWe could use your help.\n\nA local we work with was completing a delivery for us, but unfortunately, she ran into some outlaws and had to surrender her ~mission(item). Silver lining is the outlaws didn’t notice the trackers we placed in the cargo and now we know they’ve taken their haul to ~mission(pickup1|address). \n\nWe’d like you to recover the packages for us and finish delivering them to ~mission(dropoff1|address). I don’t imagine the outlaws will give them up willingly, but I wouldn’t ask you to put yourself in harm’s way if these supplies weren’t of critical importance.\n\nSo, what do you say?\n\nLima Endicott\nLead Dispatcher\nCitizens for Pyro	
